Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,label,text,target,indo_tweet,indo_target
3489,3489,3489,negative,"the sas cleric ... said the sas, a stupid beard. all ulama from persia. nu christian branch. ma rob opened the kyai followers hasym a. gusdur was not questioned if he might have a cup. watching porn is better to be forgiven. etc",christian,"Ulama dia SAS... Kata SAS, Jenggot goblok. Ulama semua dari persia. NU cabang kristen . Ma robbuka jawab pengikut kyai Hasym A. Gusdur blum ditanyai mungka nangkir. Nonton film porno lebih baik bsa istighfar. Dll",kristen
3490,3490,3490,neutral,"1,632 views &quot;... i paste the material with my saliva ...&quot; fadli zon talks about anies political contracts in 2019 election from @selow relax <url>",fadli zon,"1,632 views ""...saya tempel materainya dengan ludah saya.."" Fadli Zon Bicara tentang Kontrak Politik Anies di Pemilu 2019 from @SelowSantai https://chirpstory.com/li/379624",Fadli Zon
3491,3491,3491,neutral,"putri fadli zon launches 2 latest video clips, watch the video <url> #linetoday",fadli zon,"Putri Fadli Zon Luncurkan 2 Video Klip Terbaru, Tonton Videonya https://today.line.me/ID/article/OYDNKV?utm_source=ttshare  #LINETODAY",Fadli Zon
3492,3492,3492,negative,"<url> if it's true, the action of om prabowo is appreciated by two thumbs up. then what is the connection with the increase in political party funds for the party? is it purely a proposal by fadli, what is prabowo?",fadli zon,"https://mobile.twitter.com/Gerindra/status/953611378568278016  Jika benar, tindakan om prabowo sy apresiasi dgn dua jempol. Lalu apa hubungannya dgn kenaikan dana parpol buat partai? Apakah murni usulan fadli zon apa prabowo?",fadli zon
3493,3493,3493,neutral,fadli zon: muslim countries must unite | jakarta newspaper dpr_ri # puic2018 #diplomasiparlemen <url>,fadli zon,Fadli Zon : Negara-negara Muslim Harus Bersatu | Koran Jakarta DPR_RI #PUIC2018 #diplomasiparlemen http://www.koran-jakarta.com/fadli-zon--negara-negara-muslim-harus-bersatu/,Fadli Zon
3494,3494,3494,neutral,fadli zon: muslim countries must unite | jakarta newspaper @dpr_ri # puic2018 #diplomasiparlemen <url>,fadli zon,Fadli Zon : Negara-negara Muslim Harus Bersatu | Koran Jakarta @DPR_RI #PUIC2018 #diplomasiparlemen http://www.koran-jakarta.com/fadli-zon--negara-negara-muslim-harus-bersatu/,Fadli Zon
3495,3495,3495,negative,"bung fahri hamzah, bung fadli zon, ustd hidayat nur wahid, mr. prof. mahfud md and others, bagaiman with the case of victor which breaks their weapons by ustd, which the police constrained, what is the dpr and mr. law experts who don't have the legal sense of regime and police?",fadli zon,"Bung Fahri Hamzah, Bung Fadli Zon , Ustd Hidayat Nur Wahid, bpk. Prof. Mahfud MD dan lain nya, BAGAIMAN DGN KASUS VICTOR YG MELENGGANG DGN SENYAPNYA BAGAIMAN DGN USTD KAMI YG DITRRSANGKAKAN POLISI APAKAH DPR dan Bpk Yg ahli Hukum sdh tdk punya rasa hukum REZIM DAN POLISI?",Fadli Zon
3496,3496,3496,neutral,"in iran, fadli zon visits qom and pilgrimages to imam khomeini's house <url>",fadli zon,"Di Iran, Fadli Zon Kunjungi Qom dan Berziarah ke Rumah Imam Khomeini https://fb.me/1SuhI1esS",Fadli Zon
3497,3497,3497,neutral,is this why mr. fadli zon supports indonesia to become a muslim country?,fadli zon,Apa dengan ini pak Fadli Zon mendukung Indonesia tuk jadi negara muslim?,Fadli Zon
3498,3498,3498,neutral,"fadli zon: muslim countries must be unified, do not be fragmented -broke in to pieces/",fadli zon,"Fadli Zon : Negara Muslim Harus Bersatu, Jangan Terpecah Belah  http://Beritabuana.co DPR_RI #PUIC2018 #diplomasiparlemen http://beritabuana.co/2018/01/17/fadli-zon-negara-muslim-harus-bersatu-jangan-terpecah-belah/",Fadli Zon
3499,3499,3499,neutral,"fadli zon: muslim countries must be unified, don't split together don't-divide /",fadli zon,"Fadli Zon : Negara Muslim Harus Bersatu, Jangan Terpecah Belah  http://Beritabuana.co @DPR_RI #PUIC2018 #diplomasiparlemen http://beritabuana.co/2018/01/17/fadli-zon-negara-muslim-harus-bersatu-jangan-terpecah-belah/",Fadli Zon
3500,3500,3500,neutral,"speech in iran, fadli zon: muslim countries must unite and not be divided | <url> dpr_ri # puic2018 #diplomasiparlemen <url> and non-fragmented",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah | http://GoNews.co DPR_RI #PUIC2018 #diplomasiparlemen https://m.goaceh.co/berita/baca/2018/01/17/pidato-di-iran-fadli-zon-negaranegara-muslim-harus-bersatu-dan-tak-terpecah-belah",Fadli Zon
3501,3501,3501,neutral,fadli zon invites puic to be comprehensive in order not to difficulty in defending palestine dpr_ri gerindra #diplomasiparlemen # puic2018 <url>,fadli zon,Fadli Zon Ajak PUIC Kompak agar Tak Kesulitan Bela Palestina DPR_RI Gerindra #diplomasiparlemen #PUIC2018 https://m.jpnn.com/news/fadli-zon-ajak-puic-kompak-agar-tak-kesulitan-bela-palestina,Fadli Zon
3502,3502,3502,neutral,"speech in iran, fadli zon: muslim countries must unite and not be divided | <url> @dpr_ri # puic2018 #diplomasiparlemen <url> -and-not fragmented",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah | http://GoNews.co @DPR_RI #PUIC2018 #diplomasiparlemen https://m.goaceh.co/berita/baca/2018/01/17/pidato-di-iran-fadli-zon-negaranegara-muslim-harus-bersatu-dan-tak-terpecah-belah",Fadli Zon
3503,3503,3503,neutral,fadli zon invites puic to be comprehensive in order not to have difficulty in defending palestine @dpr_ri @gerindra #diplomasiparlemen # puic2018 <url>,fadli zon,Fadli Zon Ajak PUIC Kompak agar Tak Kesulitan Bela Palestina @DPR_RI @Gerindra #diplomasiparlemen #PUIC2018 https://m.jpnn.com/news/fadli-zon-ajak-puic-kompak-agar-tak-kesulitan-bela-palestina,Fadli Zon
3504,3504,3504,positive,"so far, i agree, @fahrihamzah is a politician who is fun to see, how it works, doesn't mean i like or hate it. he is unique from others, even though dr. fadli zon who is more impressed with defending someone is not something he fights for. <url>",fadli zon,"Sejauh ini gue setuju sih, @Fahrihamzah ini politisi yang seru untuk di lihat sepak terjangnya, bukan berarti saya suka atau benci. Beliau unik dr yg lain, bahkan dr Fadli Zon sekalipun yang lebih terkesan membela seseorang bukan sesuatu yang ia perjuangkan. https://twitter.com/faridridwaan/status/953290097738244096",Fadli Zon
3505,3505,3505,neutral,fadli zon invites puic to be comprehensive in order not to difficulty in defending palestine <url>,fadli zon,Fadli Zon Ajak PUIC Kompak agar Tak Kesulitan Bela Palestina http://www.jpnn.com/news/fadli-zonajak-puic-kompak-agar-tak-kesulitan-bela-palestina ,Fadli Zon
3506,3506,3506,neutral,fadli zon invites puic to be comprehensive so as not to have difficulties in defending palestine #dpr <url>,fadli zon,Fadli Zon Ajak PUIC Kompak agar Tak Kesulitan Bela Palestina #DPR http://jpnn.com/news/fadli-zon-ajak-puic-kompak-agar-tak-kesulitan-bela-palestina ,Fadli Zon
3507,3507,3507,neutral,"fyi: speech in iran, fadli zon: muslim countries must be united and not split apart <url> ..",fadli zon,"FYI: Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/Gfq42W ..",Fadli Zon
3508,3508,3508,neutral,"speech in iran, fadli zon: muslim countries must unite and not be divided <url> (<url>",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/S8kJ86 ( http://GoNews.co )",Fadli Zon
3509,3509,3509,neutral,"speech in iran, fadli zon: muslim countries must be united and not split apart <url> ..",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/S8kJ86 ..",Fadli Zon
3510,3510,3510,neutral,"speech in iran, fadli zon: muslim countries must be united and not split open <url> (<url>",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/B9R7bj ( http://GoRiau.com )",Fadli Zon
3511,3511,3511,neutral,"speech in iran, fadli zon: muslim countries must be united and not split open <url> ..",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/8pcf76 ..",Fadli Zon
3512,3512,3512,neutral,"speech in iran, fadli zon: muslim countries must be unified and not split split <url> (<url>",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/u3w5gr ( http://GoSumbar.com )",Fadli Zon
3513,3513,3513,neutral,"speech in iran, fadli zon: muslim countries must be united and not split apart <url> ... ...",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/Zdqkz1 .. ...",Fadli Zon
3514,3514,3514,neutral,fadli admin? is fadli a zon?,fadli zon,adminnya fadli? Fadli zon kah?,Fadli zon
3515,3515,3515,negative,@fahrihamzah @fadlizon @ahmaddhaniprast @ kaylaaakhanza65 pepet continues sampe fadli zon so the time is jokowi! #taudiridong,fadli zon,@Fahrihamzah @fadlizon @AHMADDHANIPRAST @kaylaaakhanza65 PEPET TERUS SAMPE FADLI ZON JADI WAKILNYA JOKOWI! #TauDiriDong,FADLI ZON
3516,3516,3516,negative,"agreed, mr. rocky gerung ... criticism is considered to hinder and disrupt the cc of bang fahri hamzah fadli zon ... criticizing ... <url>",fadli zon,Setuju Pak Rocky Gerung.. kritik dianggap menghambat dan mengganggu cc Bang Fahri Hamzah Fadli Zon .. Mengkritik... https://fb.me/P2uZmAYW,Fadli Zon
3517,3517,3517,neutral,"goriau - speech in iran, fadli zon: muslim countries must be united and not split open <url> -no-fragmented.html # sthash.syuax6kk.uxfs",fadli zon,"GoRiau - Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://m.goriau.com/berita/peristipidato-di-iran-fadli-zon-negaranegara-muslim-harus-bersatu-dan-tak-terpecah-belah.html#sthash.syuaX6KK.uxfs",Fadli Zon
3518,3518,3518,positive,"agree ... just being confused, how come you can be very compact with fadli zon? even though fz is going everywhere :))",fadli zon,setuju.. cuma rada bingung kok bisa kompak banget ama fadli zon ? padahal FZ mah ngawur kemana2 :)),fadli zon
3519,3519,3519,neutral,"la nyalla kesal dimaki prabowo about the money of rp. 40 billion, fadli zon called communicating <url>",fadli zon,"La Nyalla Kesal Dimaki Prabowo soal Uang Rp 40 M, Fadli Zon Sebut Miskomunikasi http://kom.ps/AFyNYl",Fadli Zon
3520,3520,3520,neutral,"la nyalla kesal dimaki prabowo about money rp. 40 m, fadli zon called miscommunication - <url> <url> -prabowo-soal-uang-rp-40-m-fadli-zon-katakan",fadli zon,"La Nyalla Kesal Dimaki Prabowo soal Uang Rp 40 M, Fadli Zon Sebut Miskomunikasi - http://Kompas.com http://nasional.kompas.com/read/2018/01/11/20541571/la-nyalla-kesal-dimaki-prabowo-soal-uang-rp-40-m-fadli-zon-sebut",Fadli Zon
3521,3521,3521,neutral,"reunion 212 he came with fadli zon. from 414, 212 he was present and the data was complete, sir",fadli zon,"reuni 212 dia datang bersama fadli zon . dr 414, 212 dia hadir dan bela datanya dikomplitin dulu bang",fadli zon
3522,3522,3522,positive,"that is suitable for the social minister, fahri hamza, if not fadli zon",fadli zon,Yg cocok jdi menteri sosial itu fahri hamza klo gk fadli zon,fadli zon
3523,3523,3523,neutral,"speech in iran, fadli zon: muslim countries must be united and not split split <url> (<url>",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/b4xVvo ( http://GoNews.co )",Fadli Zon
3524,3524,3524,neutral,"speech in iran, fadli zon: muslim countries must be united and not split open <url> (<url>",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/nTJFTz ( http://GoRiau.com )",Fadli Zon
3525,3525,3525,neutral,"speech in iran, fadli zon: muslim countries must be united and not split open <url> (<url>",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/uGmRAv ( http://GoSumbar.com )",Fadli Zon
3526,3526,3526,neutral,"icymi: speech in iran, fadli zon: muslim countries must be united and not split split <url> ..",fadli zon,"ICYMI: Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/BZRJuq ..",Fadli Zon
3527,3527,3527,neutral,"speech in iran, fadli zon: muslim countries must be united and not split apart <url> ..",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/b4xVvo ..",Fadli Zon
3528,3528,3528,neutral,"speech in iran, fadli zon: muslim countries must be united and not split up <url> ... ...",fadli zon,"Pidato di Iran, Fadli Zon : Negara-negara Muslim Harus Bersatu dan Tak Terpecah Belah https://goo.gl/6eBw7w .. ...",Fadli Zon
3529,3529,3529,positive,pepet continued sampe fadli zon to be timely jokowi !!!,fadli zon,PEPET TERUS SAMPE FADLI ZON JADI WAKILNYA JOKOWI!!!,FADLI ZON
3530,3530,3530,neutral,# fahr1 don't juxtapose with fadli zon. just yusril,fadli zon,#fahR1 jangan disandingkan dengan fadli zon . Bang Yusril aja,fadli zon
3531,3531,3531,neutral,it turned out that i accidentally pressed my favorite button to tweet an unnecessary fadli zon ... with the &quot;love&quot; instead of &quot;star&quot; logo ... people could misperceive,fadli zon,"Ternyata saya tanpa sengaja menekan tombol favorite utk twit fadli zon yg ngak penting....dengan logo ""love"" instead of ""star""..orang bs salah persepsi",fadli zon
3532,3532,3532,neutral,"for the proof, try to read the writing of one of the api activists, mas wahyu arifin, entitled politics of rice and political rice which is relevant to the issue of rising rice prices: <url> really take care of farmers, &amp; there is no intention of covert campaigns like om fadli zon with hkti",fadli zon,"Untuk buktinya, coba baca tulisan salah satu aktivis API, Mas Wahyu Arifin berjudul Politik Beras dan Beras Politik yang relevan sama isu naiknya harga beras ini: http://api.or.id/politik-beras-dan-beras-politik/  Benar2 ngurusin tani, & tidak ada maksud kampanye terselubung seperti Om Fadli Zon dgn HKTI",Fadli Zon
